processo,assunto,camara,relator,origem,comarca,polo_mp,decisao,unanimidade,dt_publicacao,ementa,tempo,rel_idade,rel_id_municipio_nasc,rel_faculdade_direito,rel_tempo_magistratura,rel_tipo_magistrado,rel_quinto
00038454220128260318,DIREITO PENAL - Crimes contra o Patrimônio - Roubo Majorado,03ª Câmara de Direito Criminal,AIRTON VIEIRA,Comarca de Leme / Foro de Leme / Vara Criminal,LEME,Passivo,Punibilidade Extinta,Unânime,2018-04-13,"APELAÇÃO. CRIME PREVISTO NO ART. 12, ""CAPUT"", DA LEI N. 10.826/03. PORTE ILEGAL DE ARMA. RÉU MENOR. PRESCRIÇÃO DA PRETENSÃO PUNITIVA. 
1. Prescrição. Aplicabilidade do art. 107, IV, combinado com o art. 109, V, art. 110, §1°, art. 115 e art. 117, I e IV, todos do Código Penal. Extinção da punibilidade. 
2. Ocorre a extinção da punibilidade pela prescrição da pretensão punitiva, em sua modalidade retroativa, na hipótese em que tendo sido a pena imposta de 01 (um) ano e 02 (dois) meses de detenção e 10 (dez) dias-multa, no piso e havendo trânsito em julgado para a acusação, transcorreram mais de 02 (dois) anos entre a data do recebimento da denúncia e a data da publicação da sentença condenatória. Inteligência do art. 115, do Código Penal. 
3. Análise recursal prejudicada, por força da prescrição.  (TJSP;  Apelação Criminal 0003845-42.2012.8.26.0318; Relator (a): Airton Vieira; Órgão Julgador: 3ª Câmara de Direito Criminal; Foro de Leme - Vara Criminal; Data do Julgamento: 10/04/2018; Data de Registro: 13/04/2018)",6.28062970568104,58.902121834360024,3550308,Faculdade de Direito da Pontifícia Universidade Católica de São Paulo,32.9719370294319,desembargador,não
00083464120118260070,DIREITO PENAL-Crimes contra o Patrimônio-Extorsão,03ª Câmara Criminal Extraordinária,DINIZ FERNANDO,Comarca de Batatais / Foro de Batatais / Vara Criminal,BATATAIS,Passivo,Negaram,Unânime,2016-02-22,EXTORSÃO SIMPLES. Inexistência de dúvida quanto à autoria e materialidade. Condenação mantida. Inviabilidade de desclassificação para o crime de exercício arbitrário das próprias razões. Penas bem dosadas. Apelo defensivo a que se nega provimento.  (TJSP;  Apelação Criminal 0008346-41.2011.8.26.0070; Relator (a): Diniz Fernando; Órgão Julgador: 3ª Câmara Criminal Extraordinária; Foro de Batatais - Vara Criminal; Data do Julgamento: 17/02/2016; Data de Registro: 22/02/2016),5.1416837782340865,,,,,juiz substituto 2º grau,
15020337720218260542,DIREITO PENAL-Crimes contra o Patrimônio-Roubo,05ª Câmara de Direito Criminal,GERALDO WOHLERS,Comarca de Carapicuíba / Foro de Carapicuíba / 2ª Vara Criminal,CARAPICUIBA,Passivo,Negaram,Unânime,2022-02-21,N/A (TJSP;  Apelação Criminal 1502033-77.2021.8.26.0542; Relator (a): Geraldo Wohlers; Órgão Julgador: 5ª Câmara de Direito Criminal; Foro de Carapicuíba - 2ª Vara Criminal; Data do Julgamento: 21/02/2022; Data de Registro: 21/02/2022),1.1389459274469542,63.40041067761807,3550308,Faculdade de Direito da Universidade de São Paulo,,desembargador,sim
00035836220158260294,DIREITO PENAL - Crimes Previstos na Legislação Extravagante - Crimes de Tráfico Ilícito e Uso Indevido de Drogas - Tráfico de Drogas e Condutas Afins,12ª Câmara de Direito Criminal,HEITOR DONIZETE DE OLIVEIRA,Comarca de Jacupiranga / Foro de Jacupiranga / 1ª Vara,JACUPIRANGA,Passivo,Parcialmente,Unânime,2020-08-24,"Tráfico de Drogas –  Desclassificação para a conduta proibida prevista no § 3º, do artigo 33, da Lei nº 11.343/2006 - Substituição da pena privativa de liberdade por 10 (dez) dias-multa, no valor unitário mínimo legal - Prescrição da pretensão punitiva estatal reconhecida, na sua forma retroativa - Declarada extinta a punibilidade do sentenciado com fulcro no artigo 107, inciso IV (primeira figura), combinado com o artigo 30 da Lei nº 11.343/2006 –  Recurso da  defesa PARCIALMENTE PROVIDO –  Recurso da acusação IMPROVIDO.  
  (TJSP;  Apelação Criminal 0003583-62.2015.8.26.0294; Relator (a): Heitor Donizete de Oliveira; Órgão Julgador: 12ª Câmara de Direito Criminal; Foro de Jacupiranga - 1ª Vara; Data do Julgamento: 24/08/2020; Data de Registro: 24/08/2020)",5.645448323066393,,,,,juiz substituto 2º grau,
15013742220208260407,DIREITO PENAL-Lesão Corporal-Leve,16ª Câmara de Direito Criminal,GUILHERME DE SOUZA NUCCI,Comarca de Osvaldo Cruz / Foro de Osvaldo Cruz / 1ª Vara,OSVALDO CRUZ,Passivo,Parcialmente,Unânime,2022-07-12,"Apelação. Vias de fato. Pleito almejando absolvição por insuficiência probatória. Inviabilidade. Acervo probatório robusto e coeso demonstrando que o apelante compareceu até a residência de sua ex-companheira e, durante discussão com seu filho, desferiu golpe de mangueira contra o ofendido, nos moldes dos uníssonos testemunhos, ainda ratificados pela confissão. Condenação mantida. Penas que comportam reparos. Pena-base devidamente fixada no mínimo legal e, na segunda etapa, certeiramente majorada em razão da reincidência. Lapso acerca da incidência da agravante prevista no art. 61, II, 'e', do Código Penal que, contudo, comportaria compensação com a confissão, portanto, em nada alterando o quantum final da reprimenda estabelecida.  Regime aberto que se mostra viável, inclusive, na esteira do hodierno posicionamento do STF (proferido no julgamento do RHC nº. 172532). Substituição incabível, seguindo o recente entendimento firmado pela 3ª Seção do STJ (no julgamento do AgRg no AResp 1716664/SP), pois, malgrado a reincidência não decorra de delito idêntico, a condenação precedente se deu por crime violento que, assim como o registro de outros feitos em andamento, igualmente no contexto de violência doméstica, demonstra não ser a medida recomendável. Parcial provimento.  (TJSP;  Apelação Criminal 1501374-22.2020.8.26.0407; Relator (a): Guilherme de Souza Nucci; Órgão Julgador: 16ª Câmara de Direito Criminal; Foro de Osvaldo Cruz - 1ª Vara; Data do Julgamento: 12/07/2022; Data de Registro: 12/07/2022)",2.5270362765229293,60.84599589322382,3550308,Faculdade de Direito da Universidade de São Paulo,35.83572895277207,desembargador,não
00001493120188260530,DIREITO PENAL - Crimes Previstos na Legislação Extravagante - Crimes de Tráfico Ilícito e Uso Indevido de Drogas - Tráfico de Drogas e Condutas Afins,15ª Câmara de Direito Criminal,WILLIAN CAMPOS,Comarca de São Simão / Foro de São Simão / Vara Única,SAO SIMAO,Passivo,Parcialmente,Unânime,2019-12-15,"CRIME DE RESISTÊNCIA - ELEMENTOS COMPROVATÓRIOS DE QUE O RÉU OPÔS-SE À EXECUÇÃO DE ATO LEGAL, MEDIANTE VIOLÊNCIA CONTRA OS POLICIAIS - CONDENAÇÃO MANTIDA. 

LESÃO CORPORAL –  ABSOLVIÇÃO –  IMPOSSIBILIDADE –  MATERIALIDADE E AUTORIA DELITIVAS SUFICIENTEMENTE PROVADAS. Diante da materialidade e autoria delitivas suficientemente provadas do crime de lesão corporal de rigor a manutenção do decreto condenatório.

TRÁFICO ILÍCITO DE ENTORPECENTES - RÉU QUE TRAZIA CONSIGO COCAÍNA, MACONHA E CRACK - PALAVRAS DOS POLICIAIS EM SINTONIA COM O CONJUNTO PROBATÓRIO, A MERECER CREDIBILIDADE - TRAFICÂNCIA COMPROVADA - CONDENAÇÃO MANTIDA.

DOSIMETRIA DAS PENAS –  EXASPERAÇÃO DA BASILAR NOS TERMOS DO ARTIGO 42 DA LEI DE DROGAS –  NÃO CABIMENTO –  QUANTIDADE DE DROGA QUE NÃO ERA VULTOSA A EXIGIR MAJORAÇÃO. PRESENTES OS REQUISITOS PARA A APLICAÇÃO DO REDUTOR DA PENA PREVISTO NO ARTIGO 33, § 4º, DA LEI DE DROGAS - RECURSO PARCIALMENTE PROVIDO.  (TJSP;  Apelação Criminal 0000149-31.2018.8.26.0530; Relator (a): Willian Campos; Órgão Julgador: 15ª Câmara de Direito Criminal; Foro de São Simão - Vara Única; Data do Julgamento: 12/12/2019; Data de Registro: 15/12/2019)",1.9520876112251881,74.65571526351813,3118809,Faculdade de Direito da Universidade de São Paulo,41.99041752224504,desembargador,não
00151427720148260576,DIREITO PENAL - Crimes contra o Patrimônio - Furto Qualificado,04ª Câmara de Direito Criminal,EDISON BRANDÃO,Comarca de São José do Rio Preto / Foro de São José do Rio Preto / 2ª Vara Criminal,SAO JOSE DO RIO PRETO,Passivo,Negaram,Unânime,2018-05-14,N/A (TJSP;  Apelação Criminal 0015142-77.2014.8.26.0576; Relator (a): Edison Brandão; Órgão Julgador: 4ª Câmara de Direito Criminal; Foro de São José do Rio Preto - 2ª Vara Criminal; Data do Julgamento: 08/05/2018; Data de Registro: 14/05/2018),4.3641341546885695,63.26899383983573,3509502,Faculdade de Direito da Pontifícia Universidade Católica de Campinas,38.83915126625599,desembargador,não
00080462420148260604,DIREITO PENAL - Crimes Previstos na Legislação Extravagante - Crimes de Trânsito,04ª Câmara de Direito Criminal,IVAN SARTORI,Comarca de Sumaré / Foro de Sumaré / 1ª Vara Criminal,SUMARE,Passivo,Negaram,Unânime,2016-08-01,"Apelação –  Homicídio culposo na condução de automotor –  Autoria e materialidade bem comprovadas –  Imprudência hialina, consoante confesso, inclusive –  Alegação de falta de iluminação e má sinalização no local, que teriam concorrido para o acidente, sendo culpada a Municipalidade –  Irrelevância –  Eventual desídia da Administração que não socorre o réu, o qual tinha o dever de cuidado –  Condenação que se sustenta –  Pena e substituição adequadas –  Recurso desprovido, com observação (destinação da pecuniária).  (TJSP;  Apelação Criminal 0008046-24.2014.8.26.0604; Relator (a): Ivan Sartori; Órgão Julgador: 4ª Câmara de Direito Criminal; Foro de Sumaré - 1ª Vara Criminal; Data do Julgamento: 26/07/2016; Data de Registro: 01/08/2016)",2.5817932922655715,66.96235455167694,3550308,Faculdade de Direito da Universidade Mackenzie,43.006160164271044,desembargador,não
00031734320188260635,DIREITO PENAL - Crimes contra o Patrimônio - Latrocínio,10ª Câmara de Direito Criminal,RACHID VAZ DE ALMEIDA,Comarca de São Paulo / Foro Central Criminal Barra Funda / 17ª Vara Criminal,SAO PAULO,Passivo,Parcialmente,Unânime,2019-06-27,"Apelação Criminal –  LATROCÍNIOS CONSUMADOS (duas vítimas) e TENTADOS (quatro vítimas) –  Crime praticado no interior de transporte coletivo - Acervo acusatório robusto, desautorizando a absolvição e tampouco a desclassificação da conduta –  Declarações das vítimas, inclusive com reconhecimento pessoal, das testemunhas policiais, confissão extrajudicial e imagens do sistema de monitoramento do ônibus –  Prova segura de autoria –  Desclassificação –  Inadmissibilidade –  Dolo homicida inequívoco, sendo irrelevante que o autor dos disparos tenha sido o comparsa –  Consciência do acusado de que estava participando de um roubo no interior de coletivo com emprego de arma pelo comparsa –  Alto de risco de produzir o resultado mais grave, como de fato ocorreu –  Adesão à conduta do outro agente - Penas –  Redução –  Necessidade –  PARCIAL PROVIMENTO.
  		   (TJSP;  Apelação Criminal 0003173-43.2018.8.26.0635; Relator (a): Rachid Vaz de Almeida; Órgão Julgador: 10ª Câmara de Direito Criminal; Foro Central Criminal Barra Funda - 17ª Vara Criminal; Data do Julgamento: 27/06/2019; Data de Registro: 27/06/2019)",1.483915126625599,64.83230663928816,3552205,Faculdade de Direito de Sorocaba,38.209445585215605,desembargador,não
00122948520168260564,DIREITO PENAL-Crimes contra o Patrimônio-Receptação,13ª Câmara de Direito Criminal,AUGUSTO DE SIQUEIRA,Comarca de São Bernardo do Campo / Foro de São Bernardo do Campo / 2ª Vara Criminal,SAO BERNARDO DO CAMPO,Passivo,Parcialmente,Unânime,2017-09-22,N/A (TJSP;  Apelação Criminal 0012294-85.2016.8.26.0564; Relator (a): Augusto de Siqueira; Órgão Julgador: 13ª Câmara de Direito Criminal; Foro de São Bernardo do Campo - 2ª Vara Criminal; Data do Julgamento: 14/09/2017; Data de Registro: 22/09/2017),1.7248459958932238,68.290212183436,3550308,Faculdade de Direito da Pontifícia Universidade Católica de Campinas,40.89253935660506,desembargador,não
00045285220188260453,DIREITO PENAL - Crimes Previstos na Legislação Extravagante - Crimes de Tráfico Ilícito e Uso Indevido de Drogas - Tráfico de Drogas e Condutas Afins,11ª Câmara de Direito Criminal,SALLES ABREU,Comarca de Pirajuí / Foro de Pirajuí / 1ª Vara,PIRAJUI,Passivo,Parcialmente,Unânime,2019-03-07,"Apelação – Tráfico de entorpecentes – Recurso da defesa – Absolvição – Improcedência – Materialidade e autoria demonstradas – Réu surpreendido dentro de estabelecimento prisional mantendo em depósito 45 porções de maconha – Depoimentos firmes e coerentes dos servidores públicos responsáveis pelas diligências – Validade – Negativa do réu isolada nos autos – Condenação de rigor – Desclassificação para uso – Impossibilidade – Quantidade dos entorpecentes incompatíveis com o consumo pessoal – Traficância caracterizada – Dosimetria da pena – Pena-base fixada em 1/3 acima do mínimo legal- Necessidade de alteração do patamar de exasperação para 1/6 – Pena não alterada na segunda fase tendo em vista que a condenação utilizada pela magistrada sentenciante não é apta a caracterizar a reincidência  - Aumento de 1/6 na terceira fase da dosimetria porque presente a causa de aumento prevista no art. 40, III da Lei 11.343/06 – Não cabimento do redutor previsto no art. 33, § 4º da Lei 11.343/06 – Regime inicial fechado mantido – Recurso parcialmente provido.  (TJSP;  Apelação Criminal 0004528-52.2018.8.26.0453; Relator (a): Salles Abreu; Órgão Julgador: 11ª Câmara de Direito Criminal; Foro de Pirajuí - 1ª Vara; Data do Julgamento: 27/02/2019; Data de Registro: 07/03/2019)",1.1772758384668036,69.97946611909651,3550308,Faculdade de Direito da Universidade de Mogi das Cruzes,41.99041752224504,desembargador,não
15007407020188260318,DIREITO PENAL - Crimes contra o Patrimônio - Roubo Majorado,10ª Câmara de Direito Criminal,NELSON FONSECA JÚNIOR,Comarca de Leme / Foro de Leme / Vara Criminal,LEME,Passivo,Parcialmente,Unânime,2020-11-24,"APELAÇÃO CRIMINAL - ROUBO MAJORADO - Crime praticado com emprego de arma de fogo e em concurso de agentes - Autoria e materialidade do delito bem demonstradas - Prova suficiente para o decreto condenatório - Pena, no entanto, mitigada na terceira fase do cálculo dosimétrico - Necessidade - Concurso de causas especiais de aumento de pena - Aplicação do artigo 68, parágrafo único, do Código Penal - Regime prisional inicial fechado devido, nos termos do disposto no artigo 33, § 3º, do Código Penal - Recurso parcialmente provido.  (TJSP;  Apelação Criminal 1500740-70.2018.8.26.0318; Relator (a): Nelson Fonseca Junior; Órgão Julgador: 10ª Câmara de Direito Criminal; Foro de Leme - Vara Criminal; Data do Julgamento: 24/11/2020; Data de Registro: 24/11/2020)",2.8966461327857633,58.91854893908282,3550308,Faculdade de Direito da Pontifícia Universidade Católica de São Paulo,32.9719370294319,desembargador,não
00683003920158260050,DIREITO PENAL - Crimes contra o Patrimônio - Roubo Majorado,11ª Câmara de Direito Criminal,XAVIER DE SOUZA,Comarca de São Paulo / Foro Central Criminal Barra Funda / 24ª Vara Criminal,SAO PAULO,Passivo,Negaram,Unânime,2019-05-13,N/A (TJSP;  Apelação Criminal 0068300-39.2015.8.26.0050; Relator (a): Xavier de Souza; Órgão Julgador: 11ª Câmara de Direito Criminal; Foro Central Criminal Barra Funda - 24ª Vara Criminal; Data do Julgamento: 08/05/2019; Data de Registro: 13/05/2019),4.361396303901437,66.42299794661191,3548500,Faculdade Católica de Direito de Santos,41.99041752224504,desembargador,não
00003461720178260628,DIREITO PENAL - Crimes Previstos na Legislação Extravagante - Crimes de Tráfico Ilícito e Uso Indevido de Drogas - Tráfico de Drogas e Condutas Afins,04ª Câmara de Direito Criminal,CAMILO LÉLLIS,Comarca de Vargem Grande Paulista / Foro de Vargem Grande Paulista / Vara Única,VARGEM GRANDE PAULISTA,Passivo,Negaram,Unânime,2019-05-15,"APELAÇÃO CRIMINAL –  Tráfico ilícito de entorpecentes e ASSOCIAÇÃO PARA O TRÁFICO –  Tráfico –  corréu Ronaldo ––  Desclassificação da imputação para posse de drogas para consumo pessoal –  Descabimento – A condição de mero usuário não exclui, por si só, a prática da mercancia ilícita –  Circunstâncias em que se deu a prisão do recorrente, somadas à apreensão de considerável quantidade de entorpecente, que dão a certeza do cometimento da mercancia ilícita –  Associação para o tráfico –  Pretendida absolvição por ausência de provas –  corré Elaine –  Descabimento –  Delação anônima e diligência policial,  corroboradas por vasto conjunto probatório amealhado durante a instrução, que comprovam a estabilidade e permanência dos apelantes para a prática reiterada do comércio ilícito de entorpecentes –  Condenações mantidas –  Dosimetria –    Aplicação do redutor previsto no art. 33, §4º, da Lei de Drogas, em relação à acusada Elaine –  Descabimento –  Circunstâncias do crime que indicam que os recorrentes dedicavam-se a atividade criminosa, fazendo o tráfico seu meio de vida –  Manifesta incompatibilidade entre a condenação por associação para o tráfico e o reconhecimento do tráfico privilegiado –  Precedentes –   Regime fechado que se revelou o mais adequado ao caso concreto, haja vista a gravidade e a hediondez do delito de tráfico de drogas e o 'quantum' infligido –  Substituição da pena privativa de liberdade por restritivas de direitos –  Desacolhimento –  Gravidade concreta dos delitos cometidos pelos réus, somada ao 'quantum' da sanção imposta que desautorizam a concessão da benesse legal –  Ausência dos requisitos elencados no art. 44, do CP –  Pretensão de recorrer em liberdade –  corréu Ronaldo –  Descabimento –   Decisão que manteve a custódia preventiva do recorrente devidamente fundamentada –  Persistência dos motivos ensejadores da decretação da prisão –  E, no que toca à corré Elaine, que respondeu ao processo em liberdade, à luz da novel orientação do Pretório Excelso (HC nº 126292), a execução da pena será imediata, com a segregação do réu, sem que haja ofensa ao princípio constitucional da presunção da inocência, sendo de rigor, portanto, a decretação de sua prisão após esgotadas as vias recursais nesta instância. Recursos desprovidos, expedindo-se mandado de prisão em desfavor da corré Elaine após esgotadas as vias recursais nesta instância.    (TJSP;  Apelação Criminal 0000346-17.2017.8.26.0628; Relator (a): Camilo Léllis; Órgão Julgador: 4ª Câmara de Direito Criminal; Foro de Vargem Grande Paulista - Vara Única; Data do Julgamento: 14/05/2019; Data de Registro: 15/05/2019)",2.3655030800821355,62.8062970568104,2112407,Faculdade de Direito de Guarulhos,36.68993839835729,desembargador,não
15009777220228260542,DIREITO PENAL - Crimes contra o Patrimônio - Roubo Majorado,04ª Câmara de Direito Criminal,FÁTIMA VILAS BOAS CRUZ,Comarca de Osasco / Foro de Osasco / 4ª Vara Criminal,OSASCO,Ativo,Parcialmente,Unânime,2023-07-24,"Apelação criminal –  Roubo tentado majorado pelo concurso de agentes e pela restrição à liberdade da vítima –  Sentença condenatória –  Confissão dos réus corroborada pelo robusto acervo probatório coligido –  Recurso ministerial no tocante à dosimetria da pena –  Penas-base fixadas no mínimo legal – Pleito ministerial de reconhecimento dos maus antecedentes em relação ao réu Wesley –  Possibilidade –  Condenação por fato anterior, mas com trânsito em julgado posterior ao cometimento do delito em tela que é apta a caracterizar maus antecedentes, de acordo com o entendimento jurisprudencial do STJ –  Pleito ministerial de afastamento da confissão espontânea em relação ao réu Wesley –  Impossibilidade –  Réu que, de fato, confessou a autoria delitiva –  Majorantes bem demonstradas nos autos –  Pleito do Parquet de alteração do fator de redução pela tentativa –  Cabimento em razão do iter criminis percorrido –  Pedido de fixação do regime inicial fechado para cumprimento da reprimenda em relação ao réu Wesley –  Possibilidade, em razão das circunstâncias fáticas do caso concreto e dos maus antecedentes do réu, específicos em roubo majorado –  Regime aberto mantido em relação ao réu Pedro, por ausência de recurso ministerial –  Impossibilidade de substituição da pena privativa de liberdade pela restritiva de direitos, ou sursis penal, por ausência dos requisitos legais –  Recurso parcialmente provido.   (TJSP;  Apelação Criminal 1500977-72.2022.8.26.0542; Relator (a): Fátima Vilas Boas Cruz; Órgão Julgador: 4ª Câmara de Direito Criminal; Foro de Osasco - 4ª Vara Criminal; Data do Julgamento: 24/07/2023; Data de Registro: 24/07/2023)",1.5578370978781657,,,,,juiz substituto 2º grau,
15000866020188260067,DIREITO PENAL - Crimes Praticados por Particular Contra a Administração em Geral - Desacato,11ª Câmara de Direito Criminal,XAVIER DE SOUZA,Comarca de Borborema / Foro de Borborema / Vara Única,BORBOREMA,Passivo,Negaram,Unânime,2022-09-14,N/A (TJSP;  Apelação Criminal 1500086-60.2018.8.26.0067; Relator (a): Xavier de Souza; Órgão Julgador: 11ª Câmara de Direito Criminal; Foro de Borborema - Vara Única; Data do Julgamento: 14/09/2022; Data de Registro: 14/09/2022),4.700889801505818,66.42299794661191,3548500,Faculdade Católica de Direito de Santos,41.99041752224504,desembargador,não
00145127320198260114,DIREITO PENAL - Crimes contra o Patrimônio - Roubo Majorado,01ª Câmara de Direito Criminal,MÁRIO DEVIENNE FERRAZ,Comarca de Campinas / Foro de Campinas / 3ª Vara Criminal,CAMPINAS,Passivo,Negaram,Unânime,2020-05-26,N/A (TJSP;  Apelação Criminal 0014512-73.2019.8.26.0114; Relator (a): Mário Devienne Ferraz; Órgão Julgador: 1ª Câmara de Direito Criminal; Foro de Campinas - 3ª Vara Criminal; Data do Julgamento: 26/05/2020; Data de Registro: 26/05/2020),1.3990417522245038,70.59822039698837,3534708,Faculdade Católica de Direito de Santos,44.90075290896646,desembargador,não
00053822520168260224,DIREITO PENAL-Crimes contra o Patrimônio-Receptação,10ª Câmara de Direito Criminal,NUEVO CAMPOS,Comarca de Guarulhos / Foro de Guarulhos / 2ª Vara Criminal,GUARULHOS,Passivo,Negaram,Unânime,2023-04-13,APELAÇÃO –  RECEPTAÇÃO DE VEÍCULO –  AUTORIA E MATERIALIDADE DEMONSTRADAS –  PROVA SUFICIENTE –  TIPICIDADE DA CONDUTA DO ACUSADO –  DOSIMETRIA PENAL –  REGIME PRISIONAL COMPATÍVEL COM O CASO EM TELA –  RÉU É REINCIDENTE –  RECURSO DESPROVIDO.  (TJSP;  Apelação Criminal 0005382-25.2016.8.26.0224; Relator (a): Nuevo Campos; Órgão Julgador: 10ª Câmara de Direito Criminal; Foro de Guarulhos - 2ª Vara Criminal; Data do Julgamento: 13/04/2023; Data de Registro: 13/04/2023),7.279945242984257,65.33333333333333,3550308,Faculdade Católica de Santos,40.89253935660506,desembargador,não
00056664220178260533,DIREITO PENAL - Crimes Previstos na Legislação Extravagante - Crimes de Trânsito,05ª Câmara de Direito Criminal,DAMIÃO COGAN,Comarca de Santa Bárbara D Oeste / Foro de Santa Bárbara D Oeste / 2ª Vara Criminal,SANTA BARBARA D'OESTE,Passivo,Negaram,Unânime,2020-02-14,Apelação Criminal. Crime de trânsito. Pretensão de absolvição por insuficiência probatória. Pleitos subsidiários de alteração da pena restritiva e imposição de regime aberto. Conjunto probatório apto a embasar o decreto condenatório. Penas e regime adequados. Recurso improvido.  (TJSP;  Apelação Criminal 0005666-42.2017.8.26.0533; Relator (a): Damião Cogan; Órgão Julgador: 5ª Câmara de Direito Criminal; Foro de Santa Bárbara d'Oeste - 2ª Vara Criminal; Data do Julgamento: 14/02/2020; Data de Registro: 14/02/2020),3.1184120465434635,68.66255989048597,3550308,Faculdade de Direito da Universidade de São Paulo,,desembargador,sim
15016353220188260544,DIREITO PENAL-Crimes contra o Patrimônio-Receptação,11ª Câmara de Direito Criminal,PAIVA COUTINHO,Comarca de Jundiaí / Foro de Jundiaí / 2ª Vara Criminal,JUNDIAI,Passivo,Negaram,Unânime,2020-02-19,N/A (TJSP;  Apelação Criminal 1501635-32.2018.8.26.0544; Relator (a): Paiva Coutinho; Órgão Julgador: 11ª Câmara de Direito Criminal; Foro de Jundiaí - 2ª Vara Criminal; Data do Julgamento: 12/02/2020; Data de Registro: 19/02/2020),2.132785763175907,72.11772758384669,4106902,Faculdade de Direito das Faculdades Metropolitanas Unidas,41.99041752224504,desembargador,não
15030378220218260047,DIREITO PENAL - Contravenções Penais,01ª Câmara de Direito Criminal,DINIZ FERNANDO,Comarca de Assis / Foro de Assis / 2ª Vara Criminal e da Violência Doméstica e Familiar contra a Mulher,ASSIS,Passivo,Parcialmente,Unânime,2022-11-21,VIAS DE FATO. Materialidade e autoria demonstradas. Palavra firme da vítima e de seu companheiro. Versão do réu que não o inocenta. Dolo caracterizado. Condenação mantida. Pena reduzida. Apelo parcialmente provido.  (TJSP;  Apelação Criminal 1503037-82.2021.8.26.0047; Relator (a): Diniz Fernando; Órgão Julgador: 1ª Câmara de Direito Criminal; Foro de Assis - 2ª  Vara Criminal e da Violência Doméstica e Familiar contra a Mulher; Data do Julgamento: 21/11/2022; Data de Registro: 21/11/2022),1.8863791923340179,,,,,juiz substituto 2º grau,
00042880420168260366,DIREITO PENAL - Crimes Previstos na Legislação Extravagante - Crimes de Tráfico Ilícito e Uso Indevido de Drogas - Tráfico de Drogas e Condutas Afins,14ª Câmara de Direito Criminal,MIGUEL MARQUES E SILVA,Comarca de Mongaguá / Foro de Mongaguá / 1ª Vara,MONGAGUA,Passivo,Negaram,Unânime,2019-02-06,N/A (TJSP;  Apelação Criminal 0004288-04.2016.8.26.0366; Relator (a): Miguel Marques e Silva; Órgão Julgador: 14ª Câmara de Direito Criminal; Foro de Mongaguá - 1ª Vara; Data do Julgamento: 31/01/2019; Data de Registro: 06/02/2019),3.0992470910335386,74.43942505133471,3542206,Faculdade de Direito da Pontifícia Universidade Católica de São Paulo,37.59069130732375,desembargador,não
15009075520218260618,DIREITO PENAL - Crimes Previstos na Legislação Extravagante - Crimes de Tráfico Ilícito e Uso Indevido de Drogas - Tráfico de Drogas e Condutas Afins,10ª Câmara de Direito Criminal,ULYSSES GONÇALVES JUNIOR,Comarca de Taubaté / Foro de Taubaté / 2ª Vara Criminal,TAUBATE,Passivo,Negaram,Unânime,2022-09-26,N/A (TJSP;  Apelação Criminal 1500907-55.2021.8.26.0618; Relator (a): Ulysses Gonçalves Junior; Órgão Julgador: 10ª Câmara de Direito Criminal; Foro de Taubaté - 2ª Vara Criminal; Data do Julgamento: 22/09/2022; Data de Registro: 26/09/2022),1.73305954825462,,,,,juiz substituto 2º grau,
15009214720198260638,DIREITO PENAL-Crimes contra o Patrimônio-Apropriação indébita,09ª Câmara de Direito Criminal,FÁTIMA GOMES,Comarca de Tupi Paulista / Foro de Tupi Paulista / 2ª Vara,TUPI PAULISTA,Ativo,Negaram,Unânime,2023-05-31,APELAÇÃO CRIMINAL –  APROPRIAÇÃO INDÉBITA –  Sentença absolutória –  Apelo Ministerial visando a reforma do julgado –  Ausência de elementos que propiciem a certeza necessária para a condenação –  Absolvição mantida –  RECURSO NÃO PROVIDO.   (TJSP;  Apelação Criminal 1500921-47.2019.8.26.0638; Relator (a): Fátima Gomes; Órgão Julgador: 9ª Câmara de Direito Criminal; Foro de Tupi Paulista - 2ª Vara; Data do Julgamento: 31/05/2023; Data de Registro: 31/05/2023),4.4106776180698155,,,,,juiz substituto 2º grau,
00065693320158260635,DIREITO PENAL - Crimes Previstos na Legislação Extravagante - Crimes de Tráfico Ilícito e Uso Indevido de Drogas - Tráfico de Drogas e Condutas Afins,07ª Câmara Criminal Extraordinária,FERNANDO SIMÃO,Comarca de São Paulo / Foro Central Criminal Barra Funda / 24ª Vara Criminal,SAO PAULO,Passivo,Negaram,Unânime,2017-04-17,N/A (TJSP;  Apelação Criminal 0006569-33.2015.8.26.0635; Relator (a): Fernando Simão; Órgão Julgador: 7ª Câmara Criminal Extraordinária; Foro Central Criminal Barra Funda - 24ª Vara Criminal; Data do Julgamento: 12/04/2017; Data de Registro: 17/04/2017),2.291581108829569,64.75838466803559,3546405,Faculdade de Direito de Bauru,38.83915126625599,desembargador,não
00017561220148260048,DIREITO PENAL - Crimes Previstos na Legislação Extravagante - Crimes de Trânsito,11ª Câmara de Direito Criminal,PAIVA COUTINHO,Comarca de Atibaia / Foro de Atibaia / 3ª Vara Criminal,ATIBAIA,Passivo,Negaram,Unânime,2017-05-31,N/A (TJSP;  Apelação Criminal 0001756-12.2014.8.26.0048; Relator (a): Paiva Coutinho; Órgão Julgador: 11ª Câmara de Direito Criminal; Foro de Atibaia - 3ª Vara Criminal; Data do Julgamento: 24/05/2017; Data de Registro: 31/05/2017),3.4113620807665983,72.11772758384669,4106902,Faculdade de Direito das Faculdades Metropolitanas Unidas,41.99041752224504,desembargador,não
